"Series";"Time";"Value"
"Z";"2020-09-26T17:14:01-04:00";14202
"Z";"2020-09-26T17:14:01-04:00";15847
"Z";"2020-09-26T17:14:01-04:00";17957
"Z";"2020-09-26T17:14:01-04:00";17081
"Z";"2020-09-26T17:14:01-04:00";16557
"Z";"2020-09-26T17:14:01-04:00";16762
"Z";"2020-09-26T17:14:01-04:00";15523
"Z";"2020-09-26T17:14:01-04:00";15033
"Z";"2020-09-26T17:14:01-04:00";16908
"Z";"2020-09-26T17:14:01-04:00";17183
"Z";"2020-09-26T17:14:01-04:00";15897
"Z";"2020-09-26T17:14:01-04:00";17049
"Z";"2020-09-26T17:14:01-04:00";17321
"Z";"2020-09-26T17:14:01-04:00";15124
"Z";"2020-09-26T17:14:01-04:00";14791
"Z";"2020-09-26T17:14:01-04:00";16564
"Z";"2020-09-26T17:14:01-04:00";17947
"Z";"2020-09-26T17:14:01-04:00";16151
"Z";"2020-09-26T17:14:01-04:00";15790
"Z";"2020-09-26T17:14:01-04:00";16978
"Z";"2020-09-26T17:14:01-04:00";14844
"Z";"2020-09-26T17:14:01-04:00";15520
"Z";"2020-09-26T17:14:01-04:00";18691
"Z";"2020-09-26T17:14:01-04:00";17742
"Z";"2020-09-26T17:14:01-04:00";15432
"Z";"2020-09-26T17:14:01-04:00";15732
"Z";"2020-09-26T17:14:01-04:00";15641
"Z";"2020-09-26T17:14:01-04:00";15077
"Z";"2020-09-26T17:14:01-04:00";17337
"Z";"2020-09-26T17:14:01-04:00";17982
"Z";"2020-09-26T17:14:01-04:00";16202
"Z";"2020-09-26T17:14:01-04:00";15523
"Z";"2020-09-26T17:14:01-04:00";16508
"Z";"2020-09-26T17:14:01-04:00";16263
"Z";"2020-09-26T17:14:01-04:00";15174
"Z";"2020-09-26T17:14:01-04:00";16787
"Z";"2020-09-26T17:14:01-04:00";18127
"Z";"2020-09-26T17:14:01-04:00";15913
"Z";"2020-09-26T17:14:01-04:00";14794
"Z";"2020-09-26T17:14:01-04:00";16706
"Z";"2020-09-26T17:14:01-04:00";16575
"Z";"2020-09-26T17:14:01-04:00";15647
"Z";"2020-09-26T17:14:01-04:00";17674
"Z";"2020-09-26T17:14:01-04:00";18004
"Z";"2020-09-26T17:14:01-04:00";14296
"Z";"2020-09-26T17:14:01-04:00";15327
"Z";"2020-09-26T17:14:01-04:00";17476
"Z";"2020-09-26T17:14:01-04:00";16127
"Z";"2020-09-26T17:14:01-04:00";16153
"Z";"2020-09-26T17:14:01-04:00";17066
"Z";"2020-09-26T17:14:01-04:00";16678
"Z";"2020-09-26T17:14:01-04:00";15493
"Z";"2020-09-26T17:14:01-04:00";16154
"Z";"2020-09-26T17:14:01-04:00";17400
"Z";"2020-09-26T17:14:01-04:00";16063
"Z";"2020-09-26T17:14:01-04:00";15812
"Z";"2020-09-26T17:14:01-04:00";17288
"Z";"2020-09-26T17:14:01-04:00";15857
"Z";"2020-09-26T17:14:01-04:00";14718
"Z";"2020-09-26T17:14:01-04:00";16799
"Z";"2020-09-26T17:14:01-04:00";17203
"Z";"2020-09-26T17:14:01-04:00";15926
"Z";"2020-09-26T17:14:01-04:00";17267
"Z";"2020-09-26T17:14:01-04:00";17675
"Z";"2020-09-26T17:14:01-04:00";15068
"Z";"2020-09-26T17:14:01-04:00";15048
"Z";"2020-09-26T17:14:01-04:00";17303
"Z";"2020-09-26T17:14:01-04:00";15345
"Z";"2020-09-26T17:14:01-04:00";14787
"Z";"2020-09-26T17:14:01-04:00";18479
"Z";"2020-09-26T17:14:01-04:00";18553
"Z";"2020-09-26T17:14:01-04:00";15251
"Z";"2020-09-26T17:14:01-04:00";14703
"Z";"2020-09-26T17:14:01-04:00";16390
"Z";"2020-09-26T17:14:01-04:00";16616
"Z";"2020-09-26T17:14:01-04:00";16164
"Z";"2020-09-26T17:14:01-04:00";17525
"Z";"2020-09-26T17:14:01-04:00";17596
"Z";"2020-09-26T17:14:01-04:00";14941
"Z";"2020-09-26T17:14:01-04:00";15012
"Z";"2020-09-26T17:14:01-04:00";16710
"Z";"2020-09-26T17:14:01-04:00";16522
"Z";"2020-09-26T17:14:02-04:00";16252
"Z";"2020-09-26T17:14:02-04:00";16921
"Z";"2020-09-26T17:14:02-04:00";16511
"Z";"2020-09-26T17:14:02-04:00";15572
"Z";"2020-09-26T17:14:02-04:00";16381
"Z";"2020-09-26T17:14:02-04:00";16776
"Z";"2020-09-26T17:14:02-04:00";15961
"Z";"2020-09-26T17:14:02-04:00";16725
"Z";"2020-09-26T17:14:02-04:00";17080
"Z";"2020-09-26T17:14:02-04:00";15973
"Z";"2020-09-26T17:14:02-04:00";15304
"Z";"2020-09-26T17:14:02-04:00";16700
"Z";"2020-09-26T17:14:02-04:00";16726
"Z";"2020-09-26T17:14:02-04:00";14606
"Z";"2020-09-26T17:14:02-04:00";16496
"Z";"2020-09-26T17:14:02-04:00";19121
"Z";"2020-09-26T17:14:02-04:00";17265
"Z";"2020-09-26T17:14:02-04:00";15082
"Z";"2020-09-26T17:14:02-04:00";15317
"Z";"2020-09-26T17:14:02-04:00";15187
"Z";"2020-09-26T17:14:02-04:00";15122
"Z";"2020-09-26T17:14:02-04:00";17261
"Z";"2020-09-26T17:14:02-04:00";18342
"Z";"2020-09-26T17:14:02-04:00";17403
"Z";"2020-09-26T17:14:02-04:00";16681
"Z";"2020-09-26T17:14:02-04:00";14746
"Z";"2020-09-26T17:14:02-04:00";13634
"Z";"2020-09-26T17:14:02-04:00";15613
"Z";"2020-09-26T17:14:02-04:00";18394
"Z";"2020-09-26T17:14:02-04:00";18777
"Z";"2020-09-26T17:14:02-04:00";16813
"Z";"2020-09-26T17:14:02-04:00";16038
"Z";"2020-09-26T17:14:02-04:00";15604
"Z";"2020-09-26T17:14:02-04:00";13524
"Z";"2020-09-26T17:14:02-04:00";14961
"Z";"2020-09-26T17:14:02-04:00";18501
"Z";"2020-09-26T17:14:02-04:00";18142
"Z";"2020-09-26T17:14:02-04:00";16727
"Z";"2020-09-26T17:14:02-04:00";16208
"Z";"2020-09-26T17:14:02-04:00";16063
"Z";"2020-09-26T17:14:02-04:00";15633
"Z";"2020-09-26T17:14:02-04:00";15065
"Z";"2020-09-26T17:14:02-04:00";16994
"Z";"2020-09-26T17:14:02-04:00";17383
"Z";"2020-09-26T17:14:02-04:00";15879
"Z";"2020-09-26T17:14:02-04:00";16141
"Z";"2020-09-26T17:14:02-04:00";15288
"Z";"2020-09-26T17:14:02-04:00";15633
"Z";"2020-09-26T17:14:02-04:00";17408
"Z";"2020-09-26T17:14:02-04:00";17846
"Z";"2020-09-26T17:14:02-04:00";16608
"Z";"2020-09-26T17:14:02-04:00";16059
"Z";"2020-09-26T17:14:02-04:00";16926
"Z";"2020-09-26T17:14:02-04:00";16481
"Z";"2020-09-26T17:14:02-04:00";15265
"Z";"2020-09-26T17:14:02-04:00";15060
"Z";"2020-09-26T17:14:02-04:00";17151
"Z";"2020-09-26T17:14:02-04:00";17065
"Z";"2020-09-26T17:14:02-04:00";16529
"Z";"2020-09-26T17:14:02-04:00";17477
"Z";"2020-09-26T17:14:02-04:00";16270
"Z";"2020-09-26T17:14:02-04:00";15065
"Z";"2020-09-26T17:14:02-04:00";15513
"Z";"2020-09-26T17:14:02-04:00";15851
"Z";"2020-09-26T17:14:02-04:00";16569
"Z";"2020-09-26T17:14:02-04:00";18836
"Z";"2020-09-26T17:14:02-04:00";17459
"Z";"2020-09-26T17:14:02-04:00";14242
"Z";"2020-09-26T17:14:02-04:00";14514
"Z";"2020-09-26T17:14:02-04:00";16664
"Z";"2020-09-26T17:14:02-04:00";16757
"Z";"2020-09-26T17:14:02-04:00";16724
"Z";"2020-09-26T17:14:02-04:00";18164
"Z";"2020-09-26T17:14:02-04:00";17664
"Z";"2020-09-26T17:14:02-04:00";15052
"Z";"2020-09-26T17:14:02-04:00";13430
"Z";"2020-09-26T17:14:02-04:00";15212
"Z";"2020-09-26T17:14:02-04:00";17783
"Z";"2020-09-26T17:14:02-04:00";17946
"Z";"2020-09-26T17:14:02-04:00";17084
"Z";"2020-09-26T17:14:02-04:00";16142
"Z";"2020-09-26T17:14:02-04:00";15287
"Z";"2020-09-26T17:14:02-04:00";15210
"Z";"2020-09-26T17:14:02-04:00";16114
"Z";"2020-09-26T17:14:02-04:00";17126
"Z";"2020-09-26T17:14:02-04:00";18361
"Z";"2020-09-26T17:14:02-04:00";17998
"Z";"2020-09-26T17:14:02-04:00";14565
"Z";"2020-09-26T17:14:02-04:00";13960
"Z";"2020-09-26T17:14:02-04:00";15834
"Z";"2020-09-26T17:14:02-04:00";16889
"Z";"2020-09-26T17:14:02-04:00";16783
"Z";"2020-09-26T17:14:02-04:00";17335
"Z";"2020-09-26T17:14:02-04:00";17997
"Z";"2020-09-26T17:14:02-04:00";16323
"Z";"2020-09-26T17:14:02-04:00";14334
"Z";"2020-09-26T17:14:02-04:00";14920
"Z";"2020-09-26T17:14:02-04:00";16210
"Z";"2020-09-26T17:14:02-04:00";16212
"Z";"2020-09-26T17:14:02-04:00";17608
"Z";"2020-09-26T17:14:03-04:00";18391
"Z";"2020-09-26T17:14:03-04:00";17098
"Z";"2020-09-26T17:14:03-04:00";15580
"Z";"2020-09-26T17:14:03-04:00";14302
"Z";"2020-09-26T17:14:03-04:00";14118
"Z";"2020-09-26T17:14:03-04:00";16627
"Z";"2020-09-26T17:14:03-04:00";19001
"Z";"2020-09-26T17:14:03-04:00";17894
"Z";"2020-09-26T17:14:03-04:00";15634
"Z";"2020-09-26T17:14:03-04:00";15590
"Z";"2020-09-26T17:14:03-04:00";16227
"Z";"2020-09-26T17:14:03-04:00";14847
"Z";"2020-09-26T17:14:03-04:00";14901
"Z";"2020-09-26T17:14:03-04:00";17785
"Z";"2020-09-26T17:14:03-04:00";18430
"Z";"2020-09-26T17:14:03-04:00";16635
"Z";"2020-09-26T17:14:03-04:00";15755
"Z";"2020-09-26T17:14:03-04:00";15759
"Z";"2020-09-26T17:14:03-04:00";15327
"Z";"2020-09-26T17:14:03-04:00";15407
"Z";"2020-09-26T17:14:03-04:00";16625
"Z";"2020-09-26T17:14:03-04:00";16793
"Z";"2020-09-26T17:14:03-04:00";17993
"Z";"2020-09-26T17:14:03-04:00";17795
"Z";"2020-09-26T17:14:03-04:00";15337
"Z";"2020-09-26T17:14:03-04:00";15052
"Z";"2020-09-26T17:14:03-04:00";15524
"Z";"2020-09-26T17:14:03-04:00";16502
"Z";"2020-09-26T17:14:03-04:00";16857
"Z";"2020-09-26T17:14:03-04:00";16358
"Z";"2020-09-26T17:14:03-04:00";17502
"Z";"2020-09-26T17:14:03-04:00";16845
"Z";"2020-09-26T17:14:03-04:00";15478
"Z";"2020-09-26T17:14:03-04:00";15779
"Z";"2020-09-26T17:14:03-04:00";16163
"Z";"2020-09-26T17:14:03-04:00";16521
"Z";"2020-09-26T17:14:03-04:00";16067
"Z";"2020-09-26T17:14:03-04:00";16150
"Z";"2020-09-26T17:14:03-04:00";17188
"Z";"2020-09-26T17:14:03-04:00";17529
"Z";"2020-09-26T17:14:03-04:00";16448
"Z";"2020-09-26T17:14:03-04:00";15271
"Z";"2020-09-26T17:14:03-04:00";15898
"Z";"2020-09-26T17:14:03-04:00";16394
"Z";"2020-09-26T17:14:03-04:00";15893
"Z";"2020-09-26T17:14:03-04:00";16451
"Z";"2020-09-26T17:14:03-04:00";17313
"Z";"2020-09-26T17:14:03-04:00";17210
"Z";"2020-09-26T17:14:03-04:00";15733
"Z";"2020-09-26T17:14:03-04:00";14621
"Z";"2020-09-26T17:14:03-04:00";16205
"Z";"2020-09-26T17:14:03-04:00";17694
"Z";"2020-09-26T17:14:03-04:00";17012
"Z";"2020-09-26T17:14:03-04:00";15309
"Z";"2020-09-26T17:14:03-04:00";16609
"Z";"2020-09-26T17:14:03-04:00";17673
"Z";"2020-09-26T17:14:03-04:00";14948
"Z";"2020-09-26T17:14:03-04:00";15296
"Z";"2020-09-26T17:14:03-04:00";17202
"Z";"2020-09-26T17:14:03-04:00";17192
"Z";"2020-09-26T17:14:03-04:00";16699
"Z";"2020-09-26T17:14:03-04:00";15611
"Z";"2020-09-26T17:14:03-04:00";15507
"Z";"2020-09-26T17:14:03-04:00";16723
"Z";"2020-09-26T17:14:03-04:00";16616
"Z";"2020-09-26T17:14:03-04:00";16452
"Z";"2020-09-26T17:14:03-04:00";16697
"Z";"2020-09-26T17:14:03-04:00";16647
"Z";"2020-09-26T17:14:03-04:00";15861
"Z";"2020-09-26T17:14:03-04:00";15080
"Z";"2020-09-26T17:14:03-04:00";16655
"Z";"2020-09-26T17:14:03-04:00";17899
"Z";"2020-09-26T17:14:03-04:00";17286
"Z";"2020-09-26T17:14:03-04:00";15386
"Z";"2020-09-26T17:14:03-04:00";15521
"Z";"2020-09-26T17:14:03-04:00";16406
"Z";"2020-09-26T17:14:03-04:00";15652
"Z";"2020-09-26T17:14:03-04:00";16173
"Z";"2020-09-26T17:14:03-04:00";17258
"Z";"2020-09-26T17:14:03-04:00";17616
"Z";"2020-09-26T17:14:03-04:00";16294
"Z";"2020-09-26T17:14:03-04:00";15694
"Z";"2020-09-26T17:14:03-04:00";15573
"Z";"2020-09-26T17:14:03-04:00";15293
"Z";"2020-09-26T17:14:03-04:00";16509
"Z";"2020-09-26T17:14:03-04:00";17394
"Z";"2020-09-26T17:14:03-04:00";17447
"Z";"2020-09-26T17:14:03-04:00";17342
"Z";"2020-09-26T17:14:03-04:00";17166
"Z";"2020-09-26T17:14:03-04:00";15935
"Z";"2020-09-26T17:14:03-04:00";13952
"Z";"2020-09-26T17:14:03-04:00";14900
"Z";"2020-09-26T17:14:03-04:00";17100
"Z";"2020-09-26T17:14:03-04:00";17504
"Z";"2020-09-26T17:14:03-04:00";16950
"Z";"2020-09-26T17:14:03-04:00";17087
"Z";"2020-09-26T17:14:03-04:00";16628
"Z";"2020-09-26T17:14:03-04:00";15065
"Z";"2020-09-26T17:14:03-04:00";14451
"Z";"2020-09-26T17:14:03-04:00";16234
"Z";"2020-09-26T17:14:04-04:00";17937
"Z";"2020-09-26T17:14:04-04:00";17229
"Z";"2020-09-26T17:14:04-04:00";17175
"Z";"2020-09-26T17:14:04-04:00";15490
"Z";"2020-09-26T17:14:04-04:00";15352
"Z";"2020-09-26T17:14:04-04:00";16317
"Z";"2020-09-26T17:14:04-04:00";15640
"Z";"2020-09-26T17:14:04-04:00";16759
"Z";"2020-09-26T17:14:04-04:00";17294
"Z";"2020-09-26T17:14:04-04:00";17353
"Z";"2020-09-26T17:14:04-04:00";16079
"Z";"2020-09-26T17:14:04-04:00";14752
"Z";"2020-09-26T17:14:04-04:00";15685
"Z";"2020-09-26T17:14:04-04:00";16851
"Z";"2020-09-26T17:14:04-04:00";16334
"Z";"2020-09-26T17:14:04-04:00";17068
"Z";"2020-09-26T17:14:04-04:00";17402
"Z";"2020-09-26T17:14:04-04:00";15694
"Z";"2020-09-26T17:14:04-04:00";15294
"Z";"2020-09-26T17:14:04-04:00";15238
"Z";"2020-09-26T17:14:04-04:00";17352
"Z";"2020-09-26T17:14:04-04:00";17396
"Z";"2020-09-26T17:14:04-04:00";15934
"Z";"2020-09-26T17:14:04-04:00";16777
"Z";"2020-09-26T17:14:04-04:00";15795
"Z";"2020-09-26T17:14:04-04:00";15136
"Z";"2020-09-26T17:14:04-04:00";15973
"Z";"2020-09-26T17:14:04-04:00";16718
"Z";"2020-09-26T17:14:04-04:00";18084
"Z";"2020-09-26T17:14:04-04:00";17980
"Z";"2020-09-26T17:14:04-04:00";15716
"Z";"2020-09-26T17:14:04-04:00";13971
"Z";"2020-09-26T17:14:04-04:00";15084
"Z";"2020-09-26T17:14:04-04:00";17091
"Z";"2020-09-26T17:14:04-04:00";16947
"Z";"2020-09-26T17:14:04-04:00";16309
"Z";"2020-09-26T17:14:04-04:00";17863
"Z";"2020-09-26T17:14:04-04:00";16815
"Z";"2020-09-26T17:14:04-04:00";14052
"Z";"2020-09-26T17:14:04-04:00";15301
"Z";"2020-09-26T17:14:04-04:00";17182
"Z";"2020-09-26T17:14:04-04:00";17325
"Z";"2020-09-26T17:14:04-04:00";16566
"Z";"2020-09-26T17:14:04-04:00";16694
"Z";"2020-09-26T17:14:04-04:00";16544
"Z";"2020-09-26T17:14:04-04:00";15176
"Z";"2020-09-26T17:14:04-04:00";15000
"Z";"2020-09-26T17:14:04-04:00";16435
"Z";"2020-09-26T17:14:04-04:00";17457
"Z";"2020-09-26T17:14:04-04:00";17596
"Z";"2020-09-26T17:14:04-04:00";17181
"Z";"2020-09-26T17:14:04-04:00";14990
"Z";"2020-09-26T17:14:04-04:00";14985
"Z";"2020-09-26T17:14:04-04:00";16769
"Z";"2020-09-26T17:14:04-04:00";16215
"Z";"2020-09-26T17:14:04-04:00";15984
"Z";"2020-09-26T17:14:04-04:00";17047
"Z";"2020-09-26T17:14:04-04:00";17864
"Z";"2020-09-26T17:14:04-04:00";16576
"Z";"2020-09-26T17:14:04-04:00";14984
"Z";"2020-09-26T17:14:04-04:00";16317
"Z";"2020-09-26T17:14:04-04:00";16386
"Z";"2020-09-26T17:14:04-04:00";15258
"Z";"2020-09-26T17:14:04-04:00";16207
"Z";"2020-09-26T17:14:04-04:00";17591
"Z";"2020-09-26T17:14:04-04:00";17278
"Z";"2020-09-26T17:14:04-04:00";15392
"Z";"2020-09-26T17:14:04-04:00";16258
"Z";"2020-09-26T17:14:04-04:00";16842
"Z";"2020-09-26T17:14:04-04:00";14854
"Z";"2020-09-26T17:14:04-04:00";15596
"Z";"2020-09-26T17:14:04-04:00";16946
"Z";"2020-09-26T17:14:04-04:00";17205
"Z";"2020-09-26T17:14:04-04:00";17791
"Z";"2020-09-26T17:14:04-04:00";17370
"Z";"2020-09-26T17:14:04-04:00";14892
"Z";"2020-09-26T17:14:04-04:00";14300
"Z";"2020-09-26T17:14:04-04:00";16429
"Z";"2020-09-26T17:14:04-04:00";17110
"Z";"2020-09-26T17:14:04-04:00";16594
"Z";"2020-09-26T17:14:04-04:00";16667
"Z";"2020-09-26T17:14:04-04:00";16954
"Z";"2020-09-26T17:14:04-04:00";15761
"Z";"2020-09-26T17:14:04-04:00";15682
"Z";"2020-09-26T17:14:04-04:00";16353
"Z";"2020-09-26T17:14:04-04:00";16536
"Z";"2020-09-26T17:14:04-04:00";16785
"Z";"2020-09-26T17:14:04-04:00";15883
"Z";"2020-09-26T17:14:04-04:00";15910
"Z";"2020-09-26T17:14:04-04:00";16924
"Z";"2020-09-26T17:14:04-04:00";17487
"Z";"2020-09-26T17:14:04-04:00";16518
"Z";"2020-09-26T17:14:04-04:00";14533
"Z";"2020-09-26T17:14:04-04:00";15749
"Z";"2020-09-26T17:14:04-04:00";17226
"Z";"2020-09-26T17:14:04-04:00";16323
"Z";"2020-09-26T17:14:04-04:00";16236
"Z";"2020-09-26T17:14:04-04:00";18134
"Z";"2020-09-26T17:14:04-04:00";17902
"Z";"2020-09-26T17:14:04-04:00";14751
"Z";"2020-09-26T17:14:05-04:00";13819
"Z";"2020-09-26T17:14:05-04:00";15149
"Z";"2020-09-26T17:14:05-04:00";17152
"Z";"2020-09-26T17:14:05-04:00";17731
"Z";"2020-09-26T17:14:05-04:00";18319
"Z";"2020-09-26T17:14:05-04:00";18109
"Z";"2020-09-26T17:14:05-04:00";14577
"Z";"2020-09-26T17:14:05-04:00";13685
"Z";"2020-09-26T17:14:05-04:00";15108
"Z";"2020-09-26T17:14:05-04:00";17066
"Z";"2020-09-26T17:14:05-04:00";19093
"Z";"2020-09-26T17:14:05-04:00";18225
"Z";"2020-09-26T17:14:05-04:00";14935
"Z";"2020-09-26T17:14:05-04:00";13804
"Z";"2020-09-26T17:14:05-04:00";16141
"Z";"2020-09-26T17:14:05-04:00";17017
"Z";"2020-09-26T17:14:05-04:00";16221
"Z";"2020-09-26T17:14:05-04:00";17258
"Z";"2020-09-26T17:14:05-04:00";18620
"Z";"2020-09-26T17:14:05-04:00";16090
"Z";"2020-09-26T17:14:05-04:00";14289
"Z";"2020-09-26T17:14:05-04:00";16207
"Z";"2020-09-26T17:14:05-04:00";16659
"Z";"2020-09-26T17:14:05-04:00";15677
"Z";"2020-09-26T17:14:05-04:00";16373
"Z";"2020-09-26T17:14:05-04:00";17843
"Z";"2020-09-26T17:14:05-04:00";16918
"Z";"2020-09-26T17:14:05-04:00";15183
"Z";"2020-09-26T17:14:05-04:00";15914
"Z";"2020-09-26T17:14:05-04:00";15599
"Z";"2020-09-26T17:14:05-04:00";15991
"Z";"2020-09-26T17:14:05-04:00";18357
"Z";"2020-09-26T17:14:05-04:00";17571
"Z";"2020-09-26T17:14:05-04:00";15650
"Z";"2020-09-26T17:14:05-04:00";15825
"Z";"2020-09-26T17:14:05-04:00";16155
"Z";"2020-09-26T17:14:05-04:00";14821
"Z";"2020-09-26T17:14:05-04:00";14917
"Z";"2020-09-26T17:14:05-04:00";17914
"Z";"2020-09-26T17:14:05-04:00";18788
"Z";"2020-09-26T17:14:05-04:00";16538
"Z";"2020-09-26T17:14:05-04:00";15120
"Z";"2020-09-26T17:14:05-04:00";15946
"Z";"2020-09-26T17:14:05-04:00";16054
"Z";"2020-09-26T17:14:05-04:00";15292
"Z";"2020-09-26T17:14:05-04:00";17133
"Z";"2020-09-26T17:14:05-04:00";17361
"Z";"2020-09-26T17:14:05-04:00";16113
"Z";"2020-09-26T17:14:05-04:00";16714
"Z";"2020-09-26T17:14:05-04:00";15728
"Z";"2020-09-26T17:14:05-04:00";14683
"Z";"2020-09-26T17:14:05-04:00";16774
"Z";"2020-09-26T17:14:05-04:00";18512
"Z";"2020-09-26T17:14:05-04:00";15988
"Z";"2020-09-26T17:14:05-04:00";15024
"Z";"2020-09-26T17:14:05-04:00";17123
"Z";"2020-09-26T17:14:05-04:00";16466
"Z";"2020-09-26T17:14:05-04:00";14541
