"Series";"Time";"Value"
"Z";"2020-09-26T17:14:28-04:00";17237
"Z";"2020-09-26T17:14:28-04:00";15471
"Z";"2020-09-26T17:14:29-04:00";14480
"Z";"2020-09-26T17:14:29-04:00";15879
"Z";"2020-09-26T17:14:29-04:00";17429
"Z";"2020-09-26T17:14:29-04:00";18424
"Z";"2020-09-26T17:14:29-04:00";17961
"Z";"2020-09-26T17:14:29-04:00";15645
"Z";"2020-09-26T17:14:29-04:00";14305
"Z";"2020-09-26T17:14:29-04:00";14732
"Z";"2020-09-26T17:14:29-04:00";15856
"Z";"2020-09-26T17:14:29-04:00";17068
"Z";"2020-09-26T17:14:29-04:00";18253
"Z";"2020-09-26T17:14:29-04:00";17007
"Z";"2020-09-26T17:14:29-04:00";14863
"Z";"2020-09-26T17:14:29-04:00";15251
"Z";"2020-09-26T17:14:29-04:00";15841
"Z";"2020-09-26T17:14:29-04:00";16145
"Z";"2020-09-26T17:14:29-04:00";18185
"Z";"2020-09-26T17:14:29-04:00";20029
"Z";"2020-09-26T17:14:29-04:00";18513
"Z";"2020-09-26T17:14:29-04:00";16116
"Z";"2020-09-26T17:14:29-04:00";14945
"Z";"2020-09-26T17:14:29-04:00";14810
"Z";"2020-09-26T17:14:29-04:00";14462
"Z";"2020-09-26T17:14:29-04:00";15283
"Z";"2020-09-26T17:14:29-04:00";18503
"Z";"2020-09-26T17:14:29-04:00";19160
"Z";"2020-09-26T17:14:29-04:00";17488
"Z";"2020-09-26T17:14:29-04:00";16842
"Z";"2020-09-26T17:14:29-04:00";16820
"Z";"2020-09-26T17:14:29-04:00";16128
"Z";"2020-09-26T17:14:29-04:00";16733
"Z";"2020-09-26T17:14:29-04:00";18486
"Z";"2020-09-26T17:14:29-04:00";18715
"Z";"2020-09-26T17:14:29-04:00";19137
"Z";"2020-09-26T17:14:29-04:00";17764
"Z";"2020-09-26T17:14:29-04:00";14999
"Z";"2020-09-26T17:14:29-04:00";14472
"Z";"2020-09-26T17:14:29-04:00";15912
"Z";"2020-09-26T17:14:29-04:00";17766
"Z";"2020-09-26T17:14:29-04:00";18601
"Z";"2020-09-26T17:14:29-04:00";18704
"Z";"2020-09-26T17:14:29-04:00";17179
"Z";"2020-09-26T17:14:29-04:00";15050
"Z";"2020-09-26T17:14:29-04:00";14012
"Z";"2020-09-26T17:14:29-04:00";15627
"Z";"2020-09-26T17:14:29-04:00";18696
"Z";"2020-09-26T17:14:29-04:00";19672
"Z";"2020-09-26T17:14:29-04:00";18651
"Z";"2020-09-26T17:14:29-04:00";16446
"Z";"2020-09-26T17:14:29-04:00";14213
"Z";"2020-09-26T17:14:29-04:00";13732
"Z";"2020-09-26T17:14:29-04:00";16128
"Z";"2020-09-26T17:14:29-04:00";17744
"Z";"2020-09-26T17:14:29-04:00";17314
"Z";"2020-09-26T17:14:29-04:00";16884
"Z";"2020-09-26T17:14:29-04:00";14771
"Z";"2020-09-26T17:14:29-04:00";13063
"Z";"2020-09-26T17:14:29-04:00";14681
"Z";"2020-09-26T17:14:29-04:00";17042
"Z";"2020-09-26T17:14:29-04:00";18189
"Z";"2020-09-26T17:14:29-04:00";17343
"Z";"2020-09-26T17:14:29-04:00";15974
"Z";"2020-09-26T17:14:29-04:00";15164
"Z";"2020-09-26T17:14:29-04:00";14080
"Z";"2020-09-26T17:14:29-04:00";15864
"Z";"2020-09-26T17:14:29-04:00";19671
"Z";"2020-09-26T17:14:29-04:00";20152
"Z";"2020-09-26T17:14:29-04:00";17280
"Z";"2020-09-26T17:14:29-04:00";15188
"Z";"2020-09-26T17:14:29-04:00";15715
"Z";"2020-09-26T17:14:29-04:00";16601
"Z";"2020-09-26T17:14:29-04:00";16492
"Z";"2020-09-26T17:14:29-04:00";17698
"Z";"2020-09-26T17:14:29-04:00";18702
"Z";"2020-09-26T17:14:29-04:00";17146
"Z";"2020-09-26T17:14:29-04:00";15479
"Z";"2020-09-26T17:14:29-04:00";14718
"Z";"2020-09-26T17:14:29-04:00";14752
"Z";"2020-09-26T17:14:29-04:00";16607
"Z";"2020-09-26T17:14:29-04:00";18766
"Z";"2020-09-26T17:14:29-04:00";18563
"Z";"2020-09-26T17:14:29-04:00";17994
"Z";"2020-09-26T17:14:29-04:00";17145
"Z";"2020-09-26T17:14:29-04:00";15434
"Z";"2020-09-26T17:14:29-04:00";15806
"Z";"2020-09-26T17:14:29-04:00";15823
"Z";"2020-09-26T17:14:29-04:00";16428
"Z";"2020-09-26T17:14:29-04:00";18941
"Z";"2020-09-26T17:14:29-04:00";18328
"Z";"2020-09-26T17:14:29-04:00";16220
"Z";"2020-09-26T17:14:29-04:00";15439
"Z";"2020-09-26T17:14:29-04:00";15228
"Z";"2020-09-26T17:14:29-04:00";15836
"Z";"2020-09-26T17:14:29-04:00";17055
"Z";"2020-09-26T17:14:29-04:00";18817
"Z";"2020-09-26T17:14:29-04:00";19427
"Z";"2020-09-26T17:14:29-04:00";17528
"Z";"2020-09-26T17:14:29-04:00";15278
"Z";"2020-09-26T17:14:29-04:00";14403
"Z";"2020-09-26T17:14:29-04:00";16121
"Z";"2020-09-26T17:14:30-04:00";17412
"Z";"2020-09-26T17:14:30-04:00";17259
"Z";"2020-09-26T17:14:30-04:00";18662
"Z";"2020-09-26T17:14:30-04:00";18427
"Z";"2020-09-26T17:14:30-04:00";15173
"Z";"2020-09-26T17:14:30-04:00";14447
"Z";"2020-09-26T17:14:30-04:00";16222
"Z";"2020-09-26T17:14:30-04:00";16677
"Z";"2020-09-26T17:14:30-04:00";17255
"Z";"2020-09-26T17:14:30-04:00";18070
"Z";"2020-09-26T17:14:30-04:00";18619
"Z";"2020-09-26T17:14:30-04:00";17333
"Z";"2020-09-26T17:14:30-04:00";14532
"Z";"2020-09-26T17:14:30-04:00";15189
"Z";"2020-09-26T17:14:30-04:00";17014
"Z";"2020-09-26T17:14:30-04:00";17367
"Z";"2020-09-26T17:14:30-04:00";17638
"Z";"2020-09-26T17:14:30-04:00";16424
"Z";"2020-09-26T17:14:30-04:00";15693
"Z";"2020-09-26T17:14:30-04:00";16480
"Z";"2020-09-26T17:14:30-04:00";16927
"Z";"2020-09-26T17:14:30-04:00";16453
"Z";"2020-09-26T17:14:30-04:00";16546
"Z";"2020-09-26T17:14:30-04:00";18066
"Z";"2020-09-26T17:14:30-04:00";16377
"Z";"2020-09-26T17:14:30-04:00";14836
"Z";"2020-09-26T17:14:30-04:00";16810
"Z";"2020-09-26T17:14:30-04:00";18281
"Z";"2020-09-26T17:14:30-04:00";18599
"Z";"2020-09-26T17:14:30-04:00";17647
"Z";"2020-09-26T17:14:30-04:00";16536
"Z";"2020-09-26T17:14:30-04:00";15709
"Z";"2020-09-26T17:14:30-04:00";15726
"Z";"2020-09-26T17:14:30-04:00";15992
"Z";"2020-09-26T17:14:30-04:00";16626
"Z";"2020-09-26T17:14:30-04:00";18032
"Z";"2020-09-26T17:14:30-04:00";17910
"Z";"2020-09-26T17:14:30-04:00";16838
"Z";"2020-09-26T17:14:30-04:00";15060
"Z";"2020-09-26T17:14:30-04:00";15239
"Z";"2020-09-26T17:14:30-04:00";17611
"Z";"2020-09-26T17:14:30-04:00";17304
"Z";"2020-09-26T17:14:30-04:00";16540
"Z";"2020-09-26T17:14:30-04:00";17894
"Z";"2020-09-26T17:14:30-04:00";18010
"Z";"2020-09-26T17:14:30-04:00";15963
"Z";"2020-09-26T17:14:30-04:00";15083
"Z";"2020-09-26T17:14:30-04:00";15978
"Z";"2020-09-26T17:14:30-04:00";16363
"Z";"2020-09-26T17:14:30-04:00";16876
"Z";"2020-09-26T17:14:30-04:00";18258
"Z";"2020-09-26T17:14:30-04:00";18312
"Z";"2020-09-26T17:14:30-04:00";17352
"Z";"2020-09-26T17:14:30-04:00";15958
"Z";"2020-09-26T17:14:30-04:00";14876
"Z";"2020-09-26T17:14:30-04:00";15823
"Z";"2020-09-26T17:14:30-04:00";17247
"Z";"2020-09-26T17:14:30-04:00";18613
"Z";"2020-09-26T17:14:30-04:00";18201
"Z";"2020-09-26T17:14:30-04:00";16993
"Z";"2020-09-26T17:14:30-04:00";16501
"Z";"2020-09-26T17:14:30-04:00";15110
"Z";"2020-09-26T17:14:30-04:00";14141
"Z";"2020-09-26T17:14:30-04:00";15815
"Z";"2020-09-26T17:14:30-04:00";19301
"Z";"2020-09-26T17:14:30-04:00";18601
"Z";"2020-09-26T17:14:30-04:00";15778
"Z";"2020-09-26T17:14:30-04:00";16487
"Z";"2020-09-26T17:14:30-04:00";17030
"Z";"2020-09-26T17:14:30-04:00";15954
"Z";"2020-09-26T17:14:30-04:00";16249
"Z";"2020-09-26T17:14:30-04:00";17395
"Z";"2020-09-26T17:14:30-04:00";17416
"Z";"2020-09-26T17:14:30-04:00";16467
"Z";"2020-09-26T17:14:30-04:00";15890
"Z";"2020-09-26T17:14:30-04:00";16368
"Z";"2020-09-26T17:14:30-04:00";17058
"Z";"2020-09-26T17:14:30-04:00";17723
"Z";"2020-09-26T17:14:30-04:00";17310
"Z";"2020-09-26T17:14:30-04:00";15781
"Z";"2020-09-26T17:14:30-04:00";15686
"Z";"2020-09-26T17:14:30-04:00";16806
"Z";"2020-09-26T17:14:30-04:00";16177
"Z";"2020-09-26T17:14:30-04:00";16045
"Z";"2020-09-26T17:14:30-04:00";19145
"Z";"2020-09-26T17:14:30-04:00";18892
"Z";"2020-09-26T17:14:30-04:00";15288
"Z";"2020-09-26T17:14:30-04:00";14292
"Z";"2020-09-26T17:14:30-04:00";15967
"Z";"2020-09-26T17:14:30-04:00";16858
"Z";"2020-09-26T17:14:30-04:00";16801
"Z";"2020-09-26T17:14:30-04:00";19052
"Z";"2020-09-26T17:14:30-04:00";18302
"Z";"2020-09-26T17:14:30-04:00";16001
"Z";"2020-09-26T17:14:30-04:00";15677
"Z";"2020-09-26T17:14:30-04:00";15178
"Z";"2020-09-26T17:14:30-04:00";16356
"Z";"2020-09-26T17:14:30-04:00";16117
"Z";"2020-09-26T17:14:30-04:00";16462
"Z";"2020-09-26T17:14:30-04:00";17906
"Z";"2020-09-26T17:14:31-04:00";17425
"Z";"2020-09-26T17:14:31-04:00";17622
"Z";"2020-09-26T17:14:31-04:00";16316
"Z";"2020-09-26T17:14:31-04:00";14652
"Z";"2020-09-26T17:14:31-04:00";15966
"Z";"2020-09-26T17:14:31-04:00";17185
"Z";"2020-09-26T17:14:31-04:00";16691
"Z";"2020-09-26T17:14:31-04:00";17439
"Z";"2020-09-26T17:14:31-04:00";18676
"Z";"2020-09-26T17:14:31-04:00";17345
"Z";"2020-09-26T17:14:31-04:00";14824
"Z";"2020-09-26T17:14:31-04:00";14406
"Z";"2020-09-26T17:14:31-04:00";15939
"Z";"2020-09-26T17:14:31-04:00";16826
"Z";"2020-09-26T17:14:31-04:00";18294
"Z";"2020-09-26T17:14:31-04:00";18942
"Z";"2020-09-26T17:14:31-04:00";16975
"Z";"2020-09-26T17:14:31-04:00";15356
"Z";"2020-09-26T17:14:31-04:00";15752
"Z";"2020-09-26T17:14:31-04:00";15785
"Z";"2020-09-26T17:14:31-04:00";15747
"Z";"2020-09-26T17:14:31-04:00";18476
"Z";"2020-09-26T17:14:31-04:00";19325
"Z";"2020-09-26T17:14:31-04:00";16495
"Z";"2020-09-26T17:14:31-04:00";14758
"Z";"2020-09-26T17:14:31-04:00";15295
"Z";"2020-09-26T17:14:31-04:00";15442
"Z";"2020-09-26T17:14:31-04:00";15517
"Z";"2020-09-26T17:14:31-04:00";17825
"Z";"2020-09-26T17:14:31-04:00";19008
"Z";"2020-09-26T17:14:31-04:00";17818
"Z";"2020-09-26T17:14:31-04:00";16606
"Z";"2020-09-26T17:14:31-04:00";15890
"Z";"2020-09-26T17:14:31-04:00";15323
"Z";"2020-09-26T17:14:31-04:00";15394
"Z";"2020-09-26T17:14:31-04:00";17435
"Z";"2020-09-26T17:14:31-04:00";18172
"Z";"2020-09-26T17:14:31-04:00";16860
"Z";"2020-09-26T17:14:31-04:00";17124
"Z";"2020-09-26T17:14:31-04:00";17172
"Z";"2020-09-26T17:14:31-04:00";14804
"Z";"2020-09-26T17:14:31-04:00";14260
"Z";"2020-09-26T17:14:31-04:00";17450
"Z";"2020-09-26T17:14:31-04:00";19023
"Z";"2020-09-26T17:14:31-04:00";18236
"Z";"2020-09-26T17:14:31-04:00";17730
"Z";"2020-09-26T17:14:31-04:00";16697
"Z";"2020-09-26T17:14:31-04:00";14787
"Z";"2020-09-26T17:14:31-04:00";14058
"Z";"2020-09-26T17:14:31-04:00";16795
"Z";"2020-09-26T17:14:31-04:00";18905
"Z";"2020-09-26T17:14:31-04:00";18513
"Z";"2020-09-26T17:14:31-04:00";18209
"Z";"2020-09-26T17:14:31-04:00";16956
"Z";"2020-09-26T17:14:31-04:00";14650
"Z";"2020-09-26T17:14:31-04:00";14025
"Z";"2020-09-26T17:14:31-04:00";16277
"Z";"2020-09-26T17:14:31-04:00";18664
"Z";"2020-09-26T17:14:31-04:00";19906
"Z";"2020-09-26T17:14:31-04:00";19423
"Z";"2020-09-26T17:14:31-04:00";15556
"Z";"2020-09-26T17:14:31-04:00";12594
"Z";"2020-09-26T17:14:31-04:00";15018
"Z";"2020-09-26T17:14:31-04:00";17795
"Z";"2020-09-26T17:14:31-04:00";18099
"Z";"2020-09-26T17:14:31-04:00";19014
"Z";"2020-09-26T17:14:31-04:00";19139
"Z";"2020-09-26T17:14:31-04:00";16070
"Z";"2020-09-26T17:14:31-04:00";12957
"Z";"2020-09-26T17:14:31-04:00";14358
"Z";"2020-09-26T17:14:31-04:00";17591
"Z";"2020-09-26T17:14:31-04:00";18754
"Z";"2020-09-26T17:14:31-04:00";19209
"Z";"2020-09-26T17:14:31-04:00";17705
"Z";"2020-09-26T17:14:31-04:00";14643
"Z";"2020-09-26T17:14:31-04:00";13229
"Z";"2020-09-26T17:14:31-04:00";14524
"Z";"2020-09-26T17:14:31-04:00";17414
"Z";"2020-09-26T17:14:31-04:00";19108
"Z";"2020-09-26T17:14:31-04:00";19763
"Z";"2020-09-26T17:14:31-04:00";17764
"Z";"2020-09-26T17:14:31-04:00";14010
"Z";"2020-09-26T17:14:31-04:00";13133
"Z";"2020-09-26T17:14:31-04:00";14437
"Z";"2020-09-26T17:14:31-04:00";16307
"Z";"2020-09-26T17:14:31-04:00";19211
"Z";"2020-09-26T17:14:31-04:00";21134
"Z";"2020-09-26T17:14:31-04:00";17980
"Z";"2020-09-26T17:14:31-04:00";14230
"Z";"2020-09-26T17:14:31-04:00";14617
"Z";"2020-09-26T17:14:31-04:00";15276
"Z";"2020-09-26T17:14:31-04:00";16441
"Z";"2020-09-26T17:14:31-04:00";19168
"Z";"2020-09-26T17:14:31-04:00";20196
"Z";"2020-09-26T17:14:31-04:00";18446
"Z";"2020-09-26T17:14:31-04:00";14907
"Z";"2020-09-26T17:14:31-04:00";14427
"Z";"2020-09-26T17:14:31-04:00";16749
"Z";"2020-09-26T17:14:31-04:00";16784
"Z";"2020-09-26T17:14:31-04:00";17850
"Z";"2020-09-26T17:14:32-04:00";19265
"Z";"2020-09-26T17:14:32-04:00";17083
"Z";"2020-09-26T17:14:32-04:00";14845
"Z";"2020-09-26T17:14:32-04:00";15505
"Z";"2020-09-26T17:14:32-04:00";15663
"Z";"2020-09-26T17:14:32-04:00";15463
"Z";"2020-09-26T17:14:32-04:00";18447
"Z";"2020-09-26T17:14:32-04:00";19317
"Z";"2020-09-26T17:14:32-04:00";16610
"Z";"2020-09-26T17:14:32-04:00";14684
"Z";"2020-09-26T17:14:32-04:00";14749
"Z";"2020-09-26T17:14:32-04:00";15451
"Z";"2020-09-26T17:14:32-04:00";15243
"Z";"2020-09-26T17:14:32-04:00";15201
"Z";"2020-09-26T17:14:32-04:00";14773
"Z";"2020-09-26T17:14:32-04:00";14347
"Z";"2020-09-26T17:14:32-04:00";16673
"Z";"2020-09-26T17:14:32-04:00";19617
"Z";"2020-09-26T17:14:32-04:00";19533
"Z";"2020-09-26T17:14:32-04:00";20577
"Z";"2020-09-26T17:14:32-04:00";23080
"Z";"2020-09-26T17:14:32-04:00";21160
"Z";"2020-09-26T17:14:32-04:00";15895
"Z";"2020-09-26T17:14:32-04:00";12910
"Z";"2020-09-26T17:14:32-04:00";12417
"Z";"2020-09-26T17:14:32-04:00";13250
"Z";"2020-09-26T17:14:32-04:00";16260
"Z";"2020-09-26T17:14:32-04:00";18918
"Z";"2020-09-26T17:14:32-04:00";18819
"Z";"2020-09-26T17:14:32-04:00";16653
"Z";"2020-09-26T17:14:32-04:00";15037
"Z";"2020-09-26T17:14:32-04:00";14793
"Z";"2020-09-26T17:14:32-04:00";15908
"Z";"2020-09-26T17:14:32-04:00";18549
"Z";"2020-09-26T17:14:32-04:00";20590
"Z";"2020-09-26T17:14:32-04:00";20184
"Z";"2020-09-26T17:14:32-04:00";18279
"Z";"2020-09-26T17:14:32-04:00";16146
"Z";"2020-09-26T17:14:32-04:00";14023
"Z";"2020-09-26T17:14:32-04:00";14523
"Z";"2020-09-26T17:14:32-04:00";17993
"Z";"2020-09-26T17:14:32-04:00";18497
"Z";"2020-09-26T17:14:32-04:00";17262
"Z";"2020-09-26T17:14:32-04:00";18248
"Z";"2020-09-26T17:14:32-04:00";16668
"Z";"2020-09-26T17:14:32-04:00";13321
"Z";"2020-09-26T17:14:32-04:00";13110
"Z";"2020-09-26T17:14:32-04:00";15864
"Z";"2020-09-26T17:14:32-04:00";18029
"Z";"2020-09-26T17:14:32-04:00";17259
"Z";"2020-09-26T17:14:32-04:00";16875
"Z";"2020-09-26T17:14:32-04:00";17789
"Z";"2020-09-26T17:14:32-04:00";16406
"Z";"2020-09-26T17:14:32-04:00";13612
"Z";"2020-09-26T17:14:32-04:00";15247
"Z";"2020-09-26T17:14:32-04:00";18088
"Z";"2020-09-26T17:14:32-04:00";18152
"Z";"2020-09-26T17:14:32-04:00";19537
"Z";"2020-09-26T17:14:32-04:00";18330
"Z";"2020-09-26T17:14:32-04:00";15214
"Z";"2020-09-26T17:14:32-04:00";14703
"Z";"2020-09-26T17:14:32-04:00";14476
"Z";"2020-09-26T17:14:32-04:00";15679
"Z";"2020-09-26T17:14:32-04:00";18207
"Z";"2020-09-26T17:14:32-04:00";19780
"Z";"2020-09-26T17:14:32-04:00";18133
"Z";"2020-09-26T17:14:32-04:00";15773
"Z";"2020-09-26T17:14:32-04:00";14052
"Z";"2020-09-26T17:14:32-04:00";14727
"Z";"2020-09-26T17:14:32-04:00";15730
"Z";"2020-09-26T17:14:32-04:00";15898
"Z";"2020-09-26T17:14:32-04:00";18552
"Z";"2020-09-26T17:14:32-04:00";17112
"Z";"2020-09-26T17:14:32-04:00";15807
"Z";"2020-09-26T17:14:32-04:00";13388
"Z";"2020-09-26T17:14:32-04:00";18656
"Z";"2020-09-26T17:14:32-04:00";15107
"Z";"2020-09-26T17:14:32-04:00";20266
"Z";"2020-09-26T17:14:32-04:00";11892
"Z";"2020-09-26T17:14:32-04:00";-12458
"Z";"2020-09-26T17:14:32-04:00";21753
"Z";"2020-09-26T17:14:32-04:00";34549
"Z";"2020-09-26T17:14:32-04:00";24001
"Z";"2020-09-26T17:14:32-04:00";24709
"Z";"2020-09-26T17:14:32-04:00";19123
"Z";"2020-09-26T17:14:32-04:00";18204
"Z";"2020-09-26T17:14:32-04:00";14752
"Z";"2020-09-26T17:14:32-04:00";15138
"Z";"2020-09-26T17:14:32-04:00";15740
"Z";"2020-09-26T17:14:32-04:00";16951
"Z";"2020-09-26T17:14:32-04:00";16882
"Z";"2020-09-26T17:14:32-04:00";17559
"Z";"2020-09-26T17:14:32-04:00";18934
"Z";"2020-09-26T17:14:32-04:00";18608
"Z";"2020-09-26T17:14:32-04:00";17859
"Z";"2020-09-26T17:14:32-04:00";16504
"Z";"2020-09-26T17:14:32-04:00";15430
"Z";"2020-09-26T17:14:32-04:00";15847
"Z";"2020-09-26T17:14:32-04:00";17960
"Z";"2020-09-26T17:14:32-04:00";18321
"Z";"2020-09-26T17:14:33-04:00";17340
"Z";"2020-09-26T17:14:33-04:00";17569
"Z";"2020-09-26T17:14:33-04:00";16533
"Z";"2020-09-26T17:14:33-04:00";13557
"Z";"2020-09-26T17:14:33-04:00";13131
"Z";"2020-09-26T17:14:33-04:00";15788
"Z";"2020-09-26T17:14:33-04:00";17130
"Z";"2020-09-26T17:14:33-04:00";17224
"Z";"2020-09-26T17:14:33-04:00";17878
"Z";"2020-09-26T17:14:33-04:00";16447
"Z";"2020-09-26T17:14:33-04:00";13993
"Z";"2020-09-26T17:14:33-04:00";13931
"Z";"2020-09-26T17:14:33-04:00";14574
"Z";"2020-09-26T17:14:33-04:00";15727
"Z";"2020-09-26T17:14:33-04:00";18023
"Z";"2020-09-26T17:14:33-04:00";18948
"Z";"2020-09-26T17:14:33-04:00";16995
"Z";"2020-09-26T17:14:33-04:00";14529
"Z";"2020-09-26T17:14:33-04:00";13935
"Z";"2020-09-26T17:14:33-04:00";14396
"Z";"2020-09-26T17:14:33-04:00";15791
"Z";"2020-09-26T17:14:33-04:00";18833
"Z";"2020-09-26T17:14:33-04:00";20341
"Z";"2020-09-26T17:14:33-04:00";18043
"Z";"2020-09-26T17:14:33-04:00";15129
"Z";"2020-09-26T17:14:33-04:00";14264
"Z";"2020-09-26T17:14:33-04:00";14824
"Z";"2020-09-26T17:14:33-04:00";15226
"Z";"2020-09-26T17:14:33-04:00";16921
"Z";"2020-09-26T17:14:33-04:00";18514
"Z";"2020-09-26T17:14:33-04:00";18194
"Z";"2020-09-26T17:14:33-04:00";17009
"Z";"2020-09-26T17:14:33-04:00";16761
"Z";"2020-09-26T17:14:33-04:00";16626
"Z";"2020-09-26T17:14:33-04:00";15805
"Z";"2020-09-26T17:14:33-04:00";18510
"Z";"2020-09-26T17:14:33-04:00";14846
"Z";"2020-09-26T17:14:33-04:00";15936
"Z";"2020-09-26T17:14:33-04:00";22365
"Z";"2020-09-26T17:14:33-04:00";17787
"Z";"2020-09-26T17:14:33-04:00";15737
"Z";"2020-09-26T17:14:33-04:00";17669
"Z";"2020-09-26T17:14:33-04:00";19950
"Z";"2020-09-26T17:14:33-04:00";18567
"Z";"2020-09-26T17:14:33-04:00";16495
"Z";"2020-09-26T17:14:33-04:00";17114
"Z";"2020-09-26T17:14:33-04:00";15959
"Z";"2020-09-26T17:14:33-04:00";14477
"Z";"2020-09-26T17:14:33-04:00";14205
"Z";"2020-09-26T17:14:33-04:00";15817
"Z";"2020-09-26T17:14:33-04:00";17730
"Z";"2020-09-26T17:14:33-04:00";18594
"Z";"2020-09-26T17:14:33-04:00";18291
"Z";"2020-09-26T17:14:33-04:00";16056
"Z";"2020-09-26T17:14:33-04:00";13451
"Z";"2020-09-26T17:14:33-04:00";15245
"Z";"2020-09-26T17:14:33-04:00";17053
"Z";"2020-09-26T17:14:33-04:00";16041
"Z";"2020-09-26T17:14:33-04:00";16224
"Z";"2020-09-26T17:14:33-04:00";17742
"Z";"2020-09-26T17:14:33-04:00";16162
"Z";"2020-09-26T17:14:33-04:00";14258
"Z";"2020-09-26T17:14:33-04:00";17108
"Z";"2020-09-26T17:14:33-04:00";18285
"Z";"2020-09-26T17:14:33-04:00";16742
"Z";"2020-09-26T17:14:33-04:00";15673
"Z";"2020-09-26T17:14:33-04:00";15251
"Z";"2020-09-26T17:14:33-04:00";15198
"Z";"2020-09-26T17:14:33-04:00";15094
"Z";"2020-09-26T17:14:33-04:00";17251
"Z";"2020-09-26T17:14:33-04:00";19136
"Z";"2020-09-26T17:14:33-04:00";17882
"Z";"2020-09-26T17:14:33-04:00";16772
"Z";"2020-09-26T17:14:33-04:00";15506
"Z";"2020-09-26T17:14:33-04:00";13475
"Z";"2020-09-26T17:14:33-04:00";14675
"Z";"2020-09-26T17:14:33-04:00";17932
"Z";"2020-09-26T17:14:33-04:00";18906
"Z";"2020-09-26T17:14:33-04:00";18659
"Z";"2020-09-26T17:14:33-04:00";17935
"Z";"2020-09-26T17:14:33-04:00";14963
"Z";"2020-09-26T17:14:33-04:00";12513
"Z";"2020-09-26T17:14:33-04:00";14362
"Z";"2020-09-26T17:14:33-04:00";18000
"Z";"2020-09-26T17:14:33-04:00";20054
"Z";"2020-09-26T17:14:33-04:00";19052
"Z";"2020-09-26T17:14:33-04:00";17618
"Z";"2020-09-26T17:14:33-04:00";15418
"Z";"2020-09-26T17:14:33-04:00";13418
"Z";"2020-09-26T17:14:33-04:00";14262
"Z";"2020-09-26T17:14:33-04:00";16870
"Z";"2020-09-26T17:14:33-04:00";19133
"Z";"2020-09-26T17:14:33-04:00";18538
"Z";"2020-09-26T17:14:33-04:00";20480
"Z";"2020-09-26T17:14:33-04:00";14074
"Z";"2020-09-26T17:14:33-04:00";9142
"Z";"2020-09-26T17:14:33-04:00";16011
"Z";"2020-09-26T17:14:33-04:00";19423
"Z";"2020-09-26T17:14:33-04:00";20060
"Z";"2020-09-26T17:14:33-04:00";20192
"Z";"2020-09-26T17:14:34-04:00";19296
"Z";"2020-09-26T17:14:34-04:00";14817
"Z";"2020-09-26T17:14:34-04:00";13239
"Z";"2020-09-26T17:14:34-04:00";14257
"Z";"2020-09-26T17:14:34-04:00";15583
"Z";"2020-09-26T17:14:34-04:00";18263
"Z";"2020-09-26T17:14:34-04:00";19235
"Z";"2020-09-26T17:14:34-04:00";19252
"Z";"2020-09-26T17:14:34-04:00";17249
"Z";"2020-09-26T17:14:34-04:00";15279
"Z";"2020-09-26T17:14:34-04:00";15147
"Z";"2020-09-26T17:14:34-04:00";15526
"Z";"2020-09-26T17:14:34-04:00";17335
"Z";"2020-09-26T17:14:34-04:00";19706
"Z";"2020-09-26T17:14:34-04:00";19111
"Z";"2020-09-26T17:14:34-04:00";15829
"Z";"2020-09-26T17:14:34-04:00";13697
"Z";"2020-09-26T17:14:34-04:00";14940
"Z";"2020-09-26T17:14:34-04:00";16202
"Z";"2020-09-26T17:14:34-04:00";17175
"Z";"2020-09-26T17:14:34-04:00";19324
"Z";"2020-09-26T17:14:34-04:00";18521
"Z";"2020-09-26T17:14:34-04:00";15488
"Z";"2020-09-26T17:14:34-04:00";14839
"Z";"2020-09-26T17:14:34-04:00";15107
"Z";"2020-09-26T17:14:34-04:00";16255
"Z";"2020-09-26T17:14:34-04:00";18252
"Z";"2020-09-26T17:14:34-04:00";17933
"Z";"2020-09-26T17:14:34-04:00";16768
"Z";"2020-09-26T17:14:34-04:00";15227
"Z";"2020-09-26T17:14:34-04:00";15167
"Z";"2020-09-26T17:14:34-04:00";16975
"Z";"2020-09-26T17:14:34-04:00";17471
"Z";"2020-09-26T17:14:34-04:00";18664
"Z";"2020-09-26T17:14:34-04:00";18445
"Z";"2020-09-26T17:14:34-04:00";14563
"Z";"2020-09-26T17:14:34-04:00";13107
"Z";"2020-09-26T17:14:34-04:00";15522
"Z";"2020-09-26T17:14:34-04:00";18411
"Z";"2020-09-26T17:14:34-04:00";18966
"Z";"2020-09-26T17:14:34-04:00";17761
"Z";"2020-09-26T17:14:34-04:00";17384
"Z";"2020-09-26T17:14:34-04:00";15357
"Z";"2020-09-26T17:14:34-04:00";14277
"Z";"2020-09-26T17:14:34-04:00";16620
"Z";"2020-09-26T17:14:34-04:00";18228
"Z";"2020-09-26T17:14:34-04:00";17417
"Z";"2020-09-26T17:14:34-04:00";17591
"Z";"2020-09-26T17:14:34-04:00";15671
"Z";"2020-09-26T17:14:34-04:00";12806
"Z";"2020-09-26T17:14:34-04:00";15781
"Z";"2020-09-26T17:14:34-04:00";17470
"Z";"2020-09-26T17:14:34-04:00";18875
"Z";"2020-09-26T17:14:34-04:00";19516
"Z";"2020-09-26T17:14:34-04:00";17247
"Z";"2020-09-26T17:14:34-04:00";15522
"Z";"2020-09-26T17:14:34-04:00";14178
