"Series";"Time";"Value"
"Z";"2020-09-26T17:14:01-04:00";8247
"Z";"2020-09-26T17:14:01-04:00";8433
"Z";"2020-09-26T17:14:01-04:00";9352
"Z";"2020-09-26T17:14:01-04:00";9667
"Z";"2020-09-26T17:14:01-04:00";8867
"Z";"2020-09-26T17:14:01-04:00";7818
"Z";"2020-09-26T17:14:01-04:00";8299
"Z";"2020-09-26T17:14:01-04:00";8086
"Z";"2020-09-26T17:14:02-04:00";7737
"Z";"2020-09-26T17:14:02-04:00";9276
"Z";"2020-09-26T17:14:02-04:00";10299
"Z";"2020-09-26T17:14:02-04:00";8965
"Z";"2020-09-26T17:14:02-04:00";7913
"Z";"2020-09-26T17:14:02-04:00";8458
"Z";"2020-09-26T17:14:02-04:00";8849
"Z";"2020-09-26T17:14:02-04:00";8686
"Z";"2020-09-26T17:14:02-04:00";9005
"Z";"2020-09-26T17:14:02-04:00";8451
"Z";"2020-09-26T17:14:02-04:00";8406
"Z";"2020-09-26T17:14:02-04:00";9092
"Z";"2020-09-26T17:14:02-04:00";8119
"Z";"2020-09-26T17:14:02-04:00";8334
"Z";"2020-09-26T17:14:02-04:00";8999
"Z";"2020-09-26T17:14:02-04:00";9875
"Z";"2020-09-26T17:14:02-04:00";9660
"Z";"2020-09-26T17:14:02-04:00";6847
"Z";"2020-09-26T17:14:02-04:00";7624
"Z";"2020-09-26T17:14:02-04:00";8933
"Z";"2020-09-26T17:14:02-04:00";8617
"Z";"2020-09-26T17:14:02-04:00";9351
"Z";"2020-09-26T17:14:02-04:00";9449
"Z";"2020-09-26T17:14:02-04:00";9504
"Z";"2020-09-26T17:14:02-04:00";7806
"Z";"2020-09-26T17:14:02-04:00";7138
"Z";"2020-09-26T17:14:02-04:00";8679
"Z";"2020-09-26T17:14:02-04:00";8910
"Z";"2020-09-26T17:14:02-04:00";9299
"Z";"2020-09-26T17:14:02-04:00";9811
"Z";"2020-09-26T17:14:02-04:00";9155
"Z";"2020-09-26T17:14:02-04:00";8249
"Z";"2020-09-26T17:14:02-04:00";7936
"Z";"2020-09-26T17:14:02-04:00";7456
"Z";"2020-09-26T17:14:02-04:00";7627
"Z";"2020-09-26T17:14:02-04:00";9664
"Z";"2020-09-26T17:14:02-04:00";9831
"Z";"2020-09-26T17:14:02-04:00";8636
"Z";"2020-09-26T17:14:02-04:00";9197
"Z";"2020-09-26T17:14:02-04:00";9210
"Z";"2020-09-26T17:14:02-04:00";8308
"Z";"2020-09-26T17:14:02-04:00";7263
"Z";"2020-09-26T17:14:02-04:00";7975
"Z";"2020-09-26T17:14:02-04:00";9960
"Z";"2020-09-26T17:14:02-04:00";9298
"Z";"2020-09-26T17:14:02-04:00";7695
"Z";"2020-09-26T17:14:02-04:00";8189
"Z";"2020-09-26T17:14:02-04:00";8860
"Z";"2020-09-26T17:14:02-04:00";8843
"Z";"2020-09-26T17:14:02-04:00";9171
"Z";"2020-09-26T17:14:02-04:00";9241
"Z";"2020-09-26T17:14:02-04:00";9216
"Z";"2020-09-26T17:14:02-04:00";8945
"Z";"2020-09-26T17:14:02-04:00";7853
"Z";"2020-09-26T17:14:02-04:00";7101
"Z";"2020-09-26T17:14:02-04:00";8640
"Z";"2020-09-26T17:14:02-04:00";9699
"Z";"2020-09-26T17:14:02-04:00";9118
"Z";"2020-09-26T17:14:02-04:00";9113
"Z";"2020-09-26T17:14:02-04:00";9662
"Z";"2020-09-26T17:14:02-04:00";8415
"Z";"2020-09-26T17:14:02-04:00";6703
"Z";"2020-09-26T17:14:02-04:00";7760
"Z";"2020-09-26T17:14:02-04:00";9071
"Z";"2020-09-26T17:14:02-04:00";10135
"Z";"2020-09-26T17:14:02-04:00";9685
"Z";"2020-09-26T17:14:02-04:00";8331
"Z";"2020-09-26T17:14:02-04:00";7882
"Z";"2020-09-26T17:14:02-04:00";7864
"Z";"2020-09-26T17:14:02-04:00";8039
"Z";"2020-09-26T17:14:02-04:00";9044
"Z";"2020-09-26T17:14:02-04:00";9870
"Z";"2020-09-26T17:14:02-04:00";9744
"Z";"2020-09-26T17:14:02-04:00";9158
"Z";"2020-09-26T17:14:02-04:00";7340
"Z";"2020-09-26T17:14:02-04:00";7229
"Z";"2020-09-26T17:14:02-04:00";8432
"Z";"2020-09-26T17:14:02-04:00";9478
"Z";"2020-09-26T17:14:02-04:00";9405
"Z";"2020-09-26T17:14:02-04:00";8649
"Z";"2020-09-26T17:14:02-04:00";8746
"Z";"2020-09-26T17:14:02-04:00";8181
"Z";"2020-09-26T17:14:02-04:00";7927
